DATE,INTERPOLATED,MA7_NUM_DAILY_RECOVERED,MA7_NUM_DAILY_RECOVERED_per_100kpop,NUM_DAILY_RECOVERED,NUM_DAILY_RECOVERED_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2020-12-24,0,48.857142857142854,2.2504755568637402,76.0,3.5007397551213737,Leyte,PH083700000,8
2020-12-25,0,35.714285714285715,1.645084471391623,4.0,0.18424946079586177,Leyte,PH083700000,8
2020-12-26,0,36.0,1.6582451471627562,33.0,1.5200580515658597,Leyte,PH083700000,8
2020-12-27,0,43.14285714285714,1.9872620414410804,88.0,4.0534881375089595,Leyte,PH083700000,8
2020-12-28,0,43.14285714285714,1.9872620414410804,0.0,0.0,Leyte,PH083700000,8
2020-12-29,0,52.0,2.3952429903462034,76.0,3.5007397551213737,Leyte,PH083700000,8
2020-12-30,0,64.57142857142857,2.974312724276054,175.0,8.060913909818952,Leyte,PH083700000,8
2020-12-31,0,55.285714285714285,2.5465907617142323,11.0,0.5066860171886199,Leyte,PH083700000,8
2021-01-01,0,55.857142857142854,2.572912113256498,8.0,0.36849892159172354,Leyte,PH083700000,8
2021-01-02,0,52.71428571428571,2.4281446797740354,11.0,0.5066860171886199,Leyte,PH083700000,8
2021-01-03,0,41.14285714285714,1.8951373110431495,7.0,0.3224365563927581,Leyte,PH083700000,8
2021-01-04,0,41.14285714285714,1.8951373110431495,0.0,0.0,Leyte,PH083700000,8
2021-01-05,0,30.285714285714285,1.3950316317400961,0.0,0.0,Leyte,PH083700000,8
2021-01-06,0,5.428571428571428,0.2500528396515267,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-01-07,0,5.7142857142857135,0.26321351542265964,13.0,0.5988107475865508,Leyte,PH083700000,8
2021-01-08,0,5.7142857142857135,0.26321351542265964,8.0,0.36849892159172354,Leyte,PH083700000,8
2021-01-09,0,8.428571428571429,0.38823993524842304,30.0,1.3818709559689633,Leyte,PH083700000,8
2021-01-10,0,33.57142857142857,1.5463794031081253,183.0,8.429412831410676,Leyte,PH083700000,8
2021-01-11,0,33.857142857142854,1.5595400788792584,2.0,0.09212473039793088,Leyte,PH083700000,8
2021-01-12,0,35.285714285714285,1.6253434577349233,10.0,0.46062365198965444,Leyte,PH083700000,8
2021-01-13,0,37.42857142857142,1.7240485260184206,16.0,0.7369978431834471,Leyte,PH083700000,8
2021-01-14,0,49.14285714285714,2.263636232634873,95.0,4.375924693901717,Leyte,PH083700000,8
2021-01-15,0,52.0,2.3952429903462034,28.0,1.2897462255710324,Leyte,PH083700000,8
2021-01-16,0,52.0,2.3952429903462034,30.0,1.3818709559689633,Leyte,PH083700000,8
2021-01-17,0,38.57142857142857,1.7766912291029526,89.0,4.099550502707924,Leyte,PH083700000,8
2021-01-18,0,38.285714285714285,1.76353055333182,0.0,0.0,Leyte,PH083700000,8
2021-01-19,0,37.714285714285715,1.737209201789554,6.0,0.2763741911937927,Leyte,PH083700000,8
2021-01-20,0,52.0,2.3952429903462034,116.0,5.343234363079992,Leyte,PH083700000,8
2021-01-21,0,62.285714285714285,2.86902731810699,167.0,7.692414988227229,Leyte,PH083700000,8
2021-01-22,0,58.285714285714285,2.6847778573111283,0.0,0.0,Leyte,PH083700000,8
2021-01-23,0,54.0,2.487367720744134,0.0,0.0,Leyte,PH083700000,8
2021-01-24,0,42.285714285714285,1.9477800141276818,7.0,0.3224365563927581,Leyte,PH083700000,8
2021-01-25,0,42.285714285714285,1.9477800141276818,0.0,0.0,Leyte,PH083700000,8
2021-01-26,0,41.42857142857142,1.9082979868142824,0.0,0.0,Leyte,PH083700000,8
2021-01-27,0,25.0,1.1515591299741361,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-01-28,0,1.1428571428571428,0.052642703084531936,0.0,0.0,Leyte,PH083700000,8
2021-01-29,0,1.1428571428571428,0.052642703084531936,0.0,0.0,Leyte,PH083700000,8
2021-01-30,0,1.1428571428571428,0.052642703084531936,0.0,0.0,Leyte,PH083700000,8
2021-01-31,0,70.28571428571428,3.2375262396987137,491.0,22.616621312692033,Leyte,PH083700000,8
2021-02-01,0,70.28571428571428,3.2375262396987137,0.0,0.0,Leyte,PH083700000,8
2021-02-02,0,70.28571428571428,3.2375262396987137,0.0,0.0,Leyte,PH083700000,8
2021-02-03,0,71.0,3.2704279291265466,6.0,0.2763741911937927,Leyte,PH083700000,8
2021-02-04,0,85.57142857142857,3.9416223934543284,102.0,4.698361250294475,Leyte,PH083700000,8
2021-02-05,0,109.85714285714285,5.060279834000632,170.0,7.830602083824125,Leyte,PH083700000,8
2021-02-06,0,123.57142857142857,5.691992271015016,96.0,4.421987059100683,Leyte,PH083700000,8
2021-02-07,0,81.71428571428571,3.763953270544033,198.0,9.120348309395158,Leyte,PH083700000,8
2021-02-08,0,81.71428571428571,3.763953270544033,0.0,0.0,Leyte,PH083700000,8
2021-02-09,0,81.71428571428571,3.763953270544033,0.0,0.0,Leyte,PH083700000,8
2021-02-10,0,95.71428571428571,4.408826383329549,104.0,4.790485980692407,Leyte,PH083700000,8
2021-02-11,0,108.14285714285714,4.981315779373834,189.0,8.705787022604468,Leyte,PH083700000,8
2021-02-12,0,84.0,3.8692386767130973,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-02-13,0,70.42857142857143,3.2441065775842803,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-02-14,0,58.57142857142857,2.6979385330822616,115.0,5.297171997881026,Leyte,PH083700000,8
2021-02-15,0,58.42857142857142,2.691358195196695,-1.0,-0.04606236519896544,Leyte,PH083700000,8
2021-02-16,0,58.857142857142854,2.7110992088533945,3.0,0.13818709559689635,Leyte,PH083700000,8
2021-02-17,0,55.57142857142857,2.559751437485365,81.0,3.7310515811162004,Leyte,PH083700000,8
2021-02-18,0,49.0,2.2570558947493065,143.0,6.5869182234520585,Leyte,PH083700000,8
2021-02-19,0,50.14285714285714,2.3096985978338385,9.0,0.41456128679068904,Leyte,PH083700000,8
2021-02-20,0,56.42857142857142,2.599233464798764,45.0,2.0728064339534447,Leyte,PH083700000,8
2021-02-21,0,69.71428571428571,3.211204888156448,208.0,9.580971961384813,Leyte,PH083700000,8
2021-02-22,0,69.85714285714285,3.217785226042014,0.0,0.0,Leyte,PH083700000,8
2021-02-23,0,70.57142857142857,3.2506869154698466,8.0,0.36849892159172354,Leyte,PH083700000,8
2021-02-24,0,75.71428571428571,3.4875790793502404,117.0,5.389296728278957,Leyte,PH083700000,8
2021-02-25,0,59.42857142857142,2.7374205603956603,29.0,1.335808590769998,Leyte,PH083700000,8
2021-02-26,0,64.0,2.9479913727337883,41.0,1.888556973157583,Leyte,PH083700000,8
2021-02-27,0,59.14285714285714,2.7242598846245274,11.0,0.5066860171886199,Leyte,PH083700000,8
2021-02-28,0,36.285714285714285,1.6714058229338888,48.0,2.2109935295503416,Leyte,PH083700000,8
2021-03-01,0,41.0,1.888556973157583,33.0,1.5200580515658597,Leyte,PH083700000,8
2021-03-02,0,49.285714285714285,2.27021657052044,66.0,3.0401161031317194,Leyte,PH083700000,8
2021-03-03,0,41.285714285714285,1.9017176489287162,61.0,2.809804277136892,Leyte,PH083700000,8
2021-03-04,0,43.0,1.9806817035555142,41.0,1.888556973157583,Leyte,PH083700000,8
2021-03-05,0,37.0,1.7043075123617213,-1.0,-0.04606236519896544,Leyte,PH083700000,8
2021-03-06,0,35.857142857142854,1.6516648092771893,3.0,0.13818709559689635,Leyte,PH083700000,8
2021-03-07,0,37.857142857142854,1.7437895396751202,62.0,2.8558666423358576,Leyte,PH083700000,8
2021-03-08,0,35.857142857142854,1.6516648092771893,19.0,0.8751849387803434,Leyte,PH083700000,8
2021-03-09,0,36.0,1.6582451471627562,67.0,3.0861784683306843,Leyte,PH083700000,8
2021-03-10,0,29.428571428571427,1.3555496044266973,15.0,0.6909354779844816,Leyte,PH083700000,8
2021-03-11,0,28.71428571428571,1.3226479149988648,36.0,1.6582451471627562,Leyte,PH083700000,8
2021-03-12,0,29.0,1.335808590769998,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-03-13,0,29.428571428571427,1.3555496044266973,6.0,0.2763741911937927,Leyte,PH083700000,8
2021-03-14,0,30.285714285714285,1.3950316317400961,68.0,3.13224083352965,Leyte,PH083700000,8
2021-03-15,0,27.857142857142854,1.2831658876854657,2.0,0.09212473039793088,Leyte,PH083700000,8
2021-03-16,0,21.428571428571427,0.9870506828349738,22.0,1.0133720343772399,Leyte,PH083700000,8
2021-03-17,0,23.142857142857142,1.0660147374617717,27.0,1.243683860372067,Leyte,PH083700000,8
2021-03-18,0,20.0,0.9212473039793089,14.0,0.6448731127855162,Leyte,PH083700000,8
2021-03-19,0,37.0,1.7043075123617213,120.0,5.527483823875853,Leyte,PH083700000,8
2021-03-20,0,36.857142857142854,1.6977271744761546,5.0,0.23031182599482722,Leyte,PH083700000,8
2021-03-21,0,31.57142857142857,1.4542546727101946,31.0,1.4279333211679288,Leyte,PH083700000,8
2021-03-22,0,36.42857142857142,1.677986160819455,36.0,1.6582451471627562,Leyte,PH083700000,8
2021-03-23,0,36.714285714285715,1.6911468365905884,24.0,1.1054967647751708,Leyte,PH083700000,8
2021-03-24,0,40.0,1.8424946079586177,50.0,2.3031182599482722,Leyte,PH083700000,8
2021-03-25,0,39.42857142857142,1.8161732564163517,10.0,0.46062365198965444,Leyte,PH083700000,8
2021-03-26,0,28.142857142857142,1.2963265634565988,41.0,1.888556973157583,Leyte,PH083700000,8
2021-03-27,0,30.285714285714285,1.3950316317400961,20.0,0.9212473039793089,Leyte,PH083700000,8
2021-03-28,0,35.57142857142857,1.6385041335060564,68.0,3.13224083352965,Leyte,PH083700000,8
2021-03-29,0,32.57142857142857,1.50031703790916,15.0,0.6909354779844816,Leyte,PH083700000,8
2021-03-30,0,29.285714285714285,1.3489692665411308,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-03-31,0,30.57142857142857,1.408192307511229,59.0,2.717679546738961,Leyte,PH083700000,8
2021-04-01,0,29.857142857142854,1.3752906180833966,5.0,0.23031182599482722,Leyte,PH083700000,8
2021-04-02,0,25.285714285714285,1.164719805745269,9.0,0.41456128679068904,Leyte,PH083700000,8
2021-04-03,0,22.428571428571427,1.0331130480339392,0.0,0.0,Leyte,PH083700000,8
2021-04-04,0,17.857142857142858,0.8225422356958115,36.0,1.6582451471627562,Leyte,PH083700000,8
2021-04-05,0,24.71428571428571,1.138398454203003,63.0,2.901929007534823,Leyte,PH083700000,8
2021-04-06,0,30.142857142857142,1.3884512938545297,39.0,1.7964322427596524,Leyte,PH083700000,8
2021-04-07,0,22.57142857142857,1.0396933859195057,6.0,0.2763741911937927,Leyte,PH083700000,8
2021-04-08,0,27.285714285714285,1.2568445361432,38.0,1.7503698775606868,Leyte,PH083700000,8
2021-04-09,0,26.0,1.1976214951731017,0.0,0.0,Leyte,PH083700000,8
2021-04-10,0,28.857142857142854,1.329228252884431,20.0,0.9212473039793089,Leyte,PH083700000,8
2021-04-11,0,32.857142857142854,1.5134777136802928,64.0,2.9479913727337883,Leyte,PH083700000,8
2021-04-12,0,27.142857142857142,1.2502641982576332,23.0,1.0594343995762052,Leyte,PH083700000,8
2021-04-13,0,32.0,1.4739956863668942,73.0,3.3625526595244777,Leyte,PH083700000,8
2021-04-14,0,31.285714285714285,1.4410939969390617,1.0,0.04606236519896544,Leyte,PH083700000,8
2021-04-15,0,25.857142857142854,1.1910411572875348,0.0,0.0,Leyte,PH083700000,8
2021-04-16,0,25.857142857142854,1.1910411572875348,0.0,0.0,Leyte,PH083700000,8
2020-04-25,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-26,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-27,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-28,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-29,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-04-30,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-01,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-02,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-03,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-04,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-05,0,0.14285714285714285,0.020611118779762187,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-05-06,0,0.0,0.0,-1.0,-0.1442778314583353,Northern Samar,PH084800000,8
2020-05-07,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-08,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-09,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-10,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-11,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-12,0,-0.14285714285714285,-0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-13,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-14,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-15,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-16,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-17,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-18,0,0.14285714285714285,0.020611118779762187,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-05-19,0,0.0,0.0,-1.0,-0.1442778314583353,Northern Samar,PH084800000,8
2020-05-20,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-21,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-22,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-23,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-24,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-25,0,-0.14285714285714285,-0.020611118779762187,0.0,0.0,Northern Samar,PH084800000,8
2020-05-26,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-27,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-28,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-29,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-30,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-05-31,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-01,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-02,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-03,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-04,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-05,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-06,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-07,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-08,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-09,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-10,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-11,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-12,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-13,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-14,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-15,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-16,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-17,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-18,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-19,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-20,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-21,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-22,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-23,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-24,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-25,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-26,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-27,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-28,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-29,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-30,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-01,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-02,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-03,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-04,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-05,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-06,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-07,0,0.14285714285714285,0.020611118779762187,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-07-08,0,0.0,0.0,-1.0,-0.1442778314583353,Northern Samar,PH084800000,8
2020-07-09,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-07-10,0,0.8571428571428571,0.12366671267857311,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-07-11,0,0.8571428571428571,0.12366671267857311,0.0,0.0,Northern Samar,PH084800000,8
2020-07-12,0,0.8571428571428571,0.12366671267857311,0.0,0.0,Northern Samar,PH084800000,8
2020-07-13,0,0.8571428571428571,0.12366671267857311,0.0,0.0,Northern Samar,PH084800000,8
2020-07-14,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-07-15,0,1.0,0.1442778314583353,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-07-16,0,1.1428571428571428,0.1648889502380975,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-07-17,0,0.2857142857142857,0.04122223755952437,0.0,0.0,Northern Samar,PH084800000,8
2020-07-18,0,0.8571428571428571,0.12366671267857311,4.0,0.5771113258333412,Northern Samar,PH084800000,8
2020-07-19,0,0.8571428571428571,0.12366671267857311,0.0,0.0,Northern Samar,PH084800000,8
2020-07-20,0,1.2857142857142856,0.18550006901785968,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-07-21,0,1.2857142857142856,0.18550006901785968,0.0,0.0,Northern Samar,PH084800000,8
2020-07-22,0,1.1428571428571428,0.1648889502380975,0.0,0.0,Northern Samar,PH084800000,8
2020-07-23,0,1.0,0.1442778314583353,0.0,0.0,Northern Samar,PH084800000,8
2020-07-24,0,1.0,0.1442778314583353,0.0,0.0,Northern Samar,PH084800000,8
2020-07-25,0,0.7142857142857142,0.10305559389881092,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-07-26,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-07-27,0,0.2857142857142857,0.04122223755952437,0.0,0.0,Northern Samar,PH084800000,8
2020-07-28,0,0.2857142857142857,0.04122223755952437,0.0,0.0,Northern Samar,PH084800000,8
2020-07-29,0,0.2857142857142857,0.04122223755952437,0.0,0.0,Northern Samar,PH084800000,8
2020-07-30,0,1.0,0.1442778314583353,5.0,0.7213891572916766,Northern Samar,PH084800000,8
2020-07-31,0,1.0,0.1442778314583353,0.0,0.0,Northern Samar,PH084800000,8
2020-08-01,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-08-02,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-08-03,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-08-04,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-08-05,0,0.7142857142857142,0.10305559389881092,0.0,0.0,Northern Samar,PH084800000,8
2020-08-06,0,0.5714285714285714,0.08244447511904875,4.0,0.5771113258333412,Northern Samar,PH084800000,8
2020-08-07,0,0.5714285714285714,0.08244447511904875,0.0,0.0,Northern Samar,PH084800000,8
2020-08-08,0,0.5714285714285714,0.08244447511904875,0.0,0.0,Northern Samar,PH084800000,8
2020-08-09,0,1.1428571428571428,0.1648889502380975,4.0,0.5771113258333412,Northern Samar,PH084800000,8
2020-08-10,0,1.1428571428571428,0.1648889502380975,0.0,0.0,Northern Samar,PH084800000,8
2020-08-11,0,1.2857142857142856,0.18550006901785968,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-12,0,1.4285714285714284,0.20611118779762183,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-13,0,1.0,0.1442778314583353,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-14,0,1.7142857142857142,0.24733342535714622,5.0,0.7213891572916766,Northern Samar,PH084800000,8
2020-08-15,0,1.857142857142857,0.26794454413690844,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-16,0,1.4285714285714284,0.20611118779762183,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-17,0,1.4285714285714284,0.20611118779762183,0.0,0.0,Northern Samar,PH084800000,8
2020-08-18,0,1.4285714285714284,0.20611118779762183,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-19,0,1.4285714285714284,0.20611118779762183,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-20,0,1.2857142857142856,0.18550006901785968,0.0,0.0,Northern Samar,PH084800000,8
2020-08-21,0,0.7142857142857142,0.10305559389881092,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-22,0,1.2857142857142856,0.18550006901785968,5.0,0.7213891572916766,Northern Samar,PH084800000,8
2020-08-23,0,1.5714285714285714,0.22672230657738407,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-08-24,0,1.7142857142857142,0.24733342535714622,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-08-25,0,1.5714285714285714,0.22672230657738407,0.0,0.0,Northern Samar,PH084800000,8
2020-08-26,0,1.7142857142857142,0.24733342535714622,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-08-27,0,1.7142857142857142,0.24733342535714622,0.0,0.0,Northern Samar,PH084800000,8
2020-08-28,0,1.857142857142857,0.26794454413690844,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-08-29,0,1.1428571428571428,0.1648889502380975,0.0,0.0,Northern Samar,PH084800000,8
2020-08-30,0,1.1428571428571428,0.1648889502380975,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-08-31,0,1.0,0.1442778314583353,0.0,0.0,Northern Samar,PH084800000,8
2020-09-01,0,1.7142857142857142,0.24733342535714622,5.0,0.7213891572916766,Northern Samar,PH084800000,8
2020-09-02,0,1.5714285714285714,0.22672230657738407,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-09-03,0,1.5714285714285714,0.22672230657738407,0.0,0.0,Northern Samar,PH084800000,8
2020-09-04,0,1.2857142857142856,0.18550006901785968,0.0,0.0,Northern Samar,PH084800000,8
2020-09-05,0,1.7142857142857142,0.24733342535714622,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-09-06,0,2.8571428571428568,0.41222237559524366,11.0,1.5870561460416885,Northern Samar,PH084800000,8
2020-09-07,0,3.142857142857143,0.45344461315476814,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-09-08,0,2.714285714285714,0.39161125681548153,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-09-09,0,2.8571428571428568,0.41222237559524366,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-09-10,0,3.0,0.43283349437500596,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-09-11,0,3.0,0.43283349437500596,0.0,0.0,Northern Samar,PH084800000,8
2020-09-12,0,3.2857142857142856,0.4740557319345303,5.0,0.7213891572916766,Northern Samar,PH084800000,8
2020-09-13,0,3.571428571428571,0.5152779694940547,13.0,1.875611808958359,Northern Samar,PH084800000,8
2020-09-14,0,3.714285714285714,0.5358890882738169,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-09-15,0,4.0,0.5771113258333412,4.0,0.5771113258333412,Northern Samar,PH084800000,8
2020-09-16,0,4.714285714285714,0.6801669197321522,7.0,1.0099448202083472,Northern Samar,PH084800000,8
2020-09-17,0,4.571428571428571,0.65955580095239,0.0,0.0,Northern Samar,PH084800000,8
2020-09-18,0,4.857142857142857,0.7007780385119143,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-09-19,0,5.571428571428571,0.8038336324107253,10.0,1.4427783145833533,Northern Samar,PH084800000,8
2020-09-20,0,4.857142857142857,0.7007780385119143,8.0,1.1542226516666825,Northern Samar,PH084800000,8
2020-09-21,0,4.857142857142857,0.7007780385119143,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-09-22,0,4.285714285714286,0.6183335633928656,0.0,0.0,Northern Samar,PH084800000,8
2020-09-23,0,4.142857142857142,0.5977224446131033,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-09-24,0,4.285714285714286,0.6183335633928656,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-09-25,0,4.0,0.5771113258333412,0.0,0.0,Northern Samar,PH084800000,8
2020-09-26,0,2.571428571428571,0.37100013803571935,0.0,0.0,Northern Samar,PH084800000,8
2020-09-27,0,2.2857142857142856,0.329777900476195,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-09-28,0,2.2857142857142856,0.329777900476195,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-09-29,0,1.857142857142857,0.26794454413690844,-3.0,-0.43283349437500596,Northern Samar,PH084800000,8
2020-09-30,0,2.142857142857143,0.3091667816964328,8.0,1.1542226516666825,Northern Samar,PH084800000,8
2020-10-01,0,2.142857142857143,0.3091667816964328,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-10-02,0,2.571428571428571,0.37100013803571935,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-10-03,0,2.714285714285714,0.39161125681548153,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-10-04,0,2.142857142857143,0.3091667816964328,2.0,0.2885556629166706,Northern Samar,PH084800000,8
2020-10-05,0,1.7142857142857142,0.24733342535714622,0.0,0.0,Northern Samar,PH084800000,8
2020-10-06,0,2.2857142857142856,0.329777900476195,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-10-07,0,1.1428571428571428,0.1648889502380975,0.0,0.0,Northern Samar,PH084800000,8
2020-10-08,0,1.0,0.1442778314583353,0.0,0.0,Northern Samar,PH084800000,8
2020-10-09,0,0.7142857142857142,0.10305559389881092,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-10-10,0,0.5714285714285714,0.08244447511904875,0.0,0.0,Northern Samar,PH084800000,8
2020-10-11,0,0.7142857142857142,0.10305559389881092,3.0,0.43283349437500596,Northern Samar,PH084800000,8
2020-10-12,0,0.8571428571428571,0.12366671267857311,1.0,0.1442778314583353,Northern Samar,PH084800000,8
2020-10-13,0,0.8571428571428571,0.12366671267857311,1.0,0.1442778314583353,Northern Samar,PH084800000,8
