DATE,INTERPOLATED,MA7_NUM_TOT_CASES,MA7_NUM_TOT_CASES_per_100kpop,NUM_TOT_CASES,NUM_TOT_CASES_per_100kpop,PROVINCE_NAME,PROVINCE_NAME_PSGC,REGION_NAME
2020-06-02,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-03,1,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-04,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-05,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-06,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-07,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-08,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-09,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-10,0,0.0,0.0,0.0,0.0,Northern Samar,PH084800000,8
2020-06-11,0,0.8571428571428571,0.12366671267857311,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-12,0,1.7142857142857142,0.24733342535714622,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-13,0,2.571428571428571,0.37100013803571935,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-14,0,3.4285714285714284,0.49466685071429245,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-15,0,4.285714285714286,0.6183335633928656,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-16,0,5.142857142857142,0.7420002760714387,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-17,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-18,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-19,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-20,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-21,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-22,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-23,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-24,0,6.0,0.8656669887500119,6.0,0.8656669887500119,Northern Samar,PH084800000,8
2020-06-25,0,6.142857142857142,0.886278107529774,7.0,1.0099448202083472,Northern Samar,PH084800000,8
2020-06-26,0,6.285714285714286,0.9068892263095363,7.0,1.0099448202083472,Northern Samar,PH084800000,8
2020-06-27,0,7.0,1.0099448202083472,11.0,1.5870561460416885,Northern Samar,PH084800000,8
2020-06-28,0,7.7142857142857135,1.113000414107158,11.0,1.5870561460416885,Northern Samar,PH084800000,8
2020-06-29,0,8.428571428571429,1.2160560080059692,11.0,1.5870561460416885,Northern Samar,PH084800000,8
2020-06-30,0,9.285714285714285,1.3397227206845421,12.0,1.7313339775000238,Northern Samar,PH084800000,8
2020-07-01,1,10.142857142857142,1.4633894333631152,12.0,1.7313339775000238,Northern Samar,PH084800000,8
2020-07-02,1,11.0,1.5870561460416885,13.0,1.875611808958359,Northern Samar,PH084800000,8
2020-07-03,0,12.0,1.7313339775000238,14.0,2.0198896404166944,Northern Samar,PH084800000,8
2020-07-04,0,12.428571428571427,1.7931673338393102,14.0,2.0198896404166944,Northern Samar,PH084800000,8
2020-07-05,1,12.571428571428571,1.8137784526190726,12.0,1.7313339775000238,Northern Samar,PH084800000,8
2020-07-06,1,12.428571428571427,1.7931673338393102,10.0,1.4427783145833533,Northern Samar,PH084800000,8
2020-07-07,0,12.0,1.7313339775000238,9.0,1.2985004831250178,Northern Samar,PH084800000,8
2020-07-08,0,12.714285714285714,1.8343895713988345,17.0,2.4527231347917002,Northern Samar,PH084800000,8
2020-07-09,0,13.285714285714285,1.9168340465178832,17.0,2.4527231347917002,Northern Samar,PH084800000,8
2020-07-10,0,14.142857142857142,2.0405007591964566,20.0,2.8855566291667065,Northern Samar,PH084800000,8
2020-07-11,0,15.0,2.1641674718750297,20.0,2.8855566291667065,Northern Samar,PH084800000,8
2020-07-12,0,16.142857142857142,2.329056422113127,20.0,2.8855566291667065,Northern Samar,PH084800000,8
2020-07-13,0,17.57142857142857,2.5351676099107485,20.0,2.8855566291667065,Northern Samar,PH084800000,8
2020-07-14,0,19.428571428571427,2.8031121540476573,22.0,3.174112292083377,Northern Samar,PH084800000,8
2020-07-15,0,20.142857142857142,2.9061677479464683,22.0,3.174112292083377,Northern Samar,PH084800000,8
2020-07-16,0,20.857142857142858,3.009223341845279,22.0,3.174112292083377,Northern Samar,PH084800000,8
2020-07-17,0,21.142857142857142,3.0504455794048035,22.0,3.174112292083377,Northern Samar,PH084800000,8
2020-07-18,0,21.428571428571427,3.091667816964328,22.0,3.174112292083377,Northern Samar,PH084800000,8
2020-07-19,0,22.142857142857142,3.194723410863139,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-20,0,22.857142857142854,3.2977790047619493,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-21,0,23.285714285714285,3.3596123611012363,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-22,0,23.71428571428571,3.421445717440523,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-23,0,24.142857142857142,3.48327907377981,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-24,0,24.57142857142857,3.545112430119096,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-25,0,25.0,3.606945786458383,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-26,0,25.0,3.606945786458383,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-27,0,25.0,3.606945786458383,25.0,3.606945786458383,Northern Samar,PH084800000,8
2020-07-28,0,25.57142857142857,3.689390261577431,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-07-29,0,26.142857142857142,3.7718347366964804,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-07-30,0,26.71428571428571,3.8542792118155287,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-07-31,0,27.285714285714285,3.936723686934578,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-08-01,0,27.857142857142854,4.019168162053626,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-08-02,0,28.428571428571427,4.101612637172675,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-08-03,0,29.0,4.1840571122917245,29.0,4.1840571122917245,Northern Samar,PH084800000,8
2020-08-04,0,30.57142857142857,4.410779418869108,40.0,5.771113258333413,Northern Samar,PH084800000,8
2020-08-05,0,32.14285714285714,4.637501725446492,40.0,5.771113258333413,Northern Samar,PH084800000,8
2020-08-06,0,33.857142857142854,4.884835150803638,41.0,5.915391089791748,Northern Samar,PH084800000,8
2020-08-07,0,35.57142857142857,5.132168576160784,41.0,5.915391089791748,Northern Samar,PH084800000,8
2020-08-08,0,38.14285714285714,5.503168714196503,47.0,6.78105807854176,Northern Samar,PH084800000,8
2020-08-09,0,40.857142857142854,5.894779971011985,48.0,6.925335910000095,Northern Samar,PH084800000,8
2020-08-10,0,43.714285714285715,6.30700234660723,49.0,7.06961374145843,Northern Samar,PH084800000,8
2020-08-11,0,45.0,6.492502415625088,49.0,7.06961374145843,Northern Samar,PH084800000,8
2020-08-12,0,46.42857142857142,6.698613603422709,50.0,7.213891572916766,Northern Samar,PH084800000,8
2020-08-13,0,47.71428571428571,6.88411367244057,50.0,7.213891572916766,Northern Samar,PH084800000,8
2020-08-14,0,49.285714285714285,7.110835979017954,52.0,7.502447235833436,Northern Samar,PH084800000,8
2020-08-15,0,50.857142857142854,7.337558285595338,58.0,8.368114224583449,Northern Samar,PH084800000,8
2020-08-16,0,52.285714285714285,7.543669473392961,58.0,8.368114224583449,Northern Samar,PH084800000,8
2020-08-17,0,53.57142857142857,7.729169542410819,58.0,8.368114224583449,Northern Samar,PH084800000,8
2020-08-18,0,54.857142857142854,7.914669611428679,58.0,8.368114224583449,Northern Samar,PH084800000,8
2020-08-19,0,56.0,8.079558561666778,58.0,8.368114224583449,Northern Samar,PH084800000,8
2020-08-20,0,57.42857142857142,8.285669749464398,60.0,8.656669887500119,Northern Samar,PH084800000,8
2020-08-21,0,58.57142857142857,8.450558699702496,60.0,8.656669887500119,Northern Samar,PH084800000,8
2020-08-22,0,59.57142857142857,8.594836531160832,65.0,9.378059044791796,Northern Samar,PH084800000,8
2020-08-23,0,60.57142857142857,8.739114362619167,65.0,9.378059044791796,Northern Samar,PH084800000,8
2020-08-24,0,61.71428571428571,8.904003312857265,66.0,9.522336876250131,Northern Samar,PH084800000,8
